ZIP_CO,ZIP3,CITYNM,TOWNNM,ROADNM
302359,302,新竹縣,竹北市,十興路一段
302506,302,新竹縣,竹北市,中華路
303031,303,新竹縣,湖口鄉,中平路一段
303032,303,新竹縣,湖口鄉,中山路二段
303035,303,新竹縣,湖口鄉,三民路
303036,303,新竹縣,湖口鄉,工業一路
303101,303,新竹縣,湖口鄉,山葉路
303102,303,新竹縣,湖口鄉,三民一路
303103,303,新竹縣,湖口鄉,八德路二段
303104,303,新竹縣,湖口鄉,八德路一段
303105,303,新竹縣,湖口鄉,中興一巷
303106,303,新竹縣,湖口鄉,大勇路
303107,303,新竹縣,湖口鄉,民善路
303114,303,新竹縣,湖口鄉,明科街
303115,303,新竹縣,湖口鄉,中華路
303116,303,新竹縣,湖口鄉,中央街
303117,303,新竹縣,湖口鄉,八德路一段
303118,303,新竹縣,湖口鄉,山葉路
303119,303,新竹縣,湖口鄉,力行街
303120,303,新竹縣,湖口鄉,工業一路
303124,303,新竹縣,湖口鄉,中山一街
304001,304,新竹縣,新豐鄉,新興路
304033,304,新竹縣,新豐鄉,文林街
304034,304,新竹縣,新豐鄉,忠信街
304108,304,新竹縣,新豐鄉,永寧街
304109,304,新竹縣,新豐鄉,仁愛街
304110,304,新竹縣,新豐鄉,文昌街
304111,304,新竹縣,新豐鄉,坡子頭
304112,304,新竹縣,新豐鄉,池府路
304113,304,新竹縣,新豐鄉,坑子口
304114,304,新竹縣,新豐鄉,中興路
304121,304,新竹縣,新豐鄉,自立街
304122,304,新竹縣,新豐鄉,坑子口
304123,304,新竹縣,新豐鄉,十一股
304125,304,新竹縣,新豐鄉,中崙
304151,304,新竹縣,新豐鄉,中崙
304302,304,新竹縣,新豐鄉,新市路
305041,305,新竹縣,新埔鎮,文德路三段
305042,305,新竹縣,新埔鎮,義民路二段
305043,305,新竹縣,新埔鎮,文山一街
305044,305,新竹縣,新埔鎮,三聖路
305045,305,新竹縣,新埔鎮,中正一街
305046,305,新竹縣,新埔鎮,大北坑
305047,305,新竹縣,新埔鎮,九芎湖
305048,305,新竹縣,新埔鎮,上樟路一段
305049,305,新竹縣,新埔鎮,文山路犁頭山段
305050,305,新竹縣,新埔鎮,田新二街
305295,305,新竹縣,新埔鎮,廣和路
305299,305,新竹縣,新埔鎮,文德路三段
305497,305,新竹縣,新埔鎮,文山路亞東段
305642,305,新竹縣,新埔鎮,大享路
306001,306,新竹縣,關西鎮,大同路
306002,306,新竹縣,關西鎮,三民街
306003,306,新竹縣,關西鎮,七寮
306004,306,新竹縣,關西鎮,上三屯
306005,306,新竹縣,關西鎮,大旱坑
306006,306,新竹縣,關西鎮,下三屯
306007,306,新竹縣,關西鎮,十六張
306009,306,新竹縣,關西鎮,十股
307001,307,新竹縣,芎林鄉,三民路
307002,307,新竹縣,芎林鄉,五股林
307003,307,新竹縣,芎林鄉,中坑
307004,307,新竹縣,芎林鄉,文昌街
307005,307,新竹縣,芎林鄉,山豬湖
307006,307,新竹縣,芎林鄉,三民路
307013,307,新竹縣,芎林鄉,紙寮窩
307033,307,新竹縣,芎林鄉,赤柯寮
307051,307,新竹縣,芎林鄉,上山
307056,307,新竹縣,芎林鄉,文德路
307201,307,新竹縣,芎林鄉,文昌街
307202,307,新竹縣,芎林鄉,文昌街
307203,307,新竹縣,芎林鄉,文山路
307204,307,新竹縣,芎林鄉,文山路
307205,307,新竹縣,芎林鄉,文山路
307301,307,新竹縣,芎林鄉,文山路
307302,307,新竹縣,芎林鄉,福昌街
307303,307,新竹縣,芎林鄉,五股林
307304,307,新竹縣,芎林鄉,大華路
307401,307,新竹縣,芎林鄉,王爺坑
307402,307,新竹縣,芎林鄉,富林路一段
307403,307,新竹縣,芎林鄉,山豬湖
307404,307,新竹縣,芎林鄉,五和街
307405,307,新竹縣,芎林鄉,五和街
307406,307,新竹縣,芎林鄉,五和街
307407,307,新竹縣,芎林鄉,五和街
307408,307,新竹縣,芎林鄉,五和街
307409,307,新竹縣,芎林鄉,五和街
307410,307,新竹縣,芎林鄉,鹿寮坑
307411,307,新竹縣,芎林鄉,鹿寮坑
307412,307,新竹縣,芎林鄉,文德路
307413,307,新竹縣,芎林鄉,文德路
307601,307,新竹縣,芎林鄉,文山路
307602,307,新竹縣,芎林鄉,文山路
307603,307,新竹縣,芎林鄉,三民路
307604,307,新竹縣,芎林鄉,三民路
308001,308,新竹縣,寶山鄉,大坪路
308002,308,新竹縣,寶山鄉,東坑一路
308003,300,新竹市,東區,園區五路
308004,308,新竹縣,寶山鄉,大坪路
308005,308,新竹縣,寶山鄉,彤雲街
308006,308,新竹縣,寶山鄉,愛迪生路
308007,308,新竹縣,寶山鄉,吉林路
308008,308,新竹縣,寶山鄉,研發二路
308009,308,新竹縣,寶山鄉,雙豐一街
310001,310,新竹縣,竹東鎮,竹東
310002,310,新竹縣,竹東鎮,大明路
310003,310,新竹縣,竹東鎮,五豐八莊
310004,310,新竹縣,竹東鎮,大同路
310005,310,新竹縣,竹東鎮,工業一路
310006,310,新竹縣,竹東鎮,大林路
310007,310,新竹縣,竹東鎮,中原街
310008,310,新竹縣,竹東鎮,中和路
310010,310,新竹縣,竹東鎮,三民街
310011,310,新竹縣,竹東鎮,和江街
310012,310,新竹縣,竹東鎮,中豐路一段
310013,310,新竹縣,竹東鎮,上坪
310014,310,新竹縣,竹東鎮,大鄉
310015,310,新竹縣,竹東鎮,中興路一段
310016,310,新竹縣,竹東鎮,三重埔
310017,310,新竹縣,竹東鎮,太平路
310019,310,新竹縣,竹東鎮,中興路四段
310021,310,新竹縣,竹東鎮,三重一路
310106,310,新竹縣,竹東鎮,柯湖路一段
310113,310,新竹縣,竹東鎮,上坪
310301,310,新竹縣,竹東鎮,莊敬路
310303,310,新竹縣,竹東鎮,康寧街
310304,310,新竹縣,竹東鎮,中山路
310306,310,新竹縣,竹東鎮,大林路
310307,310,新竹縣,竹東鎮,東寧路三段
310310,310,新竹縣,竹東鎮,公園路
310311,310,新竹縣,竹東鎮,上坪
310312,310,新竹縣,竹東鎮,東峰路
310313,310,新竹縣,竹東鎮,東峰路
310314,310,新竹縣,竹東鎮,中豐路二段
310315,310,新竹縣,竹東鎮,自強路
310316,310,新竹縣,竹東鎮,光明路
310317,310,新竹縣,竹東鎮,學府路
310319,310,新竹縣,竹東鎮,竹中路
310401,310,新竹縣,竹東鎮,中興路四段
310402,310,新竹縣,竹東鎮,至善路
310403,310,新竹縣,竹東鎮,中豐路一段
310642,310,新竹縣,竹東鎮,竹中路
310643,310,新竹縣,竹東鎮,竹中路
310644,310,新竹縣,竹東鎮,竹中路
310645,310,新竹縣,竹東鎮,旭光一路
310646,310,新竹縣,竹東鎮,旭光一路
310647,310,新竹縣,竹東鎮,旭光一路
310658,310,新竹縣,竹東鎮,和江街
311001,311,新竹縣,五峰鄉,大隘
311002,311,新竹縣,五峰鄉,民石
311011,311,新竹縣,五峰鄉,大隘
311012,311,新竹縣,五峰鄉,民石
311201,311,新竹縣,五峰鄉,五峰
312001,312,新竹縣,橫山鄉,中華街
312002,312,新竹縣,橫山鄉,九讚頭
312003,312,新竹縣,橫山鄉,八十分
312004,312,新竹縣,橫山鄉,尖筆窩
312101,312,新竹縣,橫山鄉,田寮坑
312102,312,新竹縣,橫山鄉,九讚頭
312103,312,新竹縣,橫山鄉,八十分
312301,312,新竹縣,橫山鄉,橫山街一段
312302,312,新竹縣,橫山鄉,田洋街
312303,312,新竹縣,橫山鄉,中豐路二段
312304,312,新竹縣,橫山鄉,中豐路二段
312305,312,新竹縣,橫山鄉,沙坑街
313001,313,新竹縣,尖石鄉,比麟
313002,313,新竹縣,尖石鄉,八五山
313003,313,新竹縣,尖石鄉,玉峰村斯馬庫斯
313004,313,新竹縣,尖石鄉,田埔
313005,313,新竹縣,尖石鄉,下文光
313011,313,新竹縣,尖石鄉,麥樹仁
313012,313,新竹縣,尖石鄉,水田
313201,313,新竹縣,尖石鄉,麥樹仁
313202,313,新竹縣,尖石鄉,麥樹仁
313203,313,新竹縣,尖石鄉,麥樹仁
313204,313,新竹縣,尖石鄉,麥樹仁
313205,313,新竹縣,尖石鄉,麥樹仁
313206,313,新竹縣,尖石鄉,梅花
313208,313,新竹縣,尖石鄉,宇老
313209,313,新竹縣,尖石鄉,玉峰
313210,313,新竹縣,尖石鄉,控溪
313211,313,新竹縣,尖石鄉,泰崗
313212,313,新竹縣,尖石鄉,水田
313301,313,新竹縣,尖石鄉,麥樹仁
313302,313,新竹縣,尖石鄉,嘉樂
313303,313,新竹縣,尖石鄉,水田
313304,313,新竹縣,尖石鄉,麥樹仁
313305,313,新竹縣,尖石鄉,那羅
313306,313,新竹縣,尖石鄉,梅花
313307,313,新竹縣,尖石鄉,石磊
313308,313,新竹縣,尖石鄉,石磊
313309,313,新竹縣,尖石鄉,控溪
313310,313,新竹縣,尖石鄉,秀巒村斯馬庫斯
314001,314,新竹縣,北埔鄉,中山路
314002,314,新竹縣,北埔鄉,下大湖
314003,314,新竹縣,北埔鄉,九分子
314004,314,新竹縣,北埔鄉,小分林
315001,315,新竹縣,峨眉鄉,七星村河背
315002,315,新竹縣,峨眉鄉,中盛村河背
315003,315,新竹縣,峨眉鄉,十二寮
320001,320,桃園市,中壢區,下石頭
320002,320,桃園市,中壢區,上三座屋
320003,320,桃園市,中壢區,下石頭
320004,320,桃園市,中壢區,大同路
320005,320,桃園市,中壢區,三樂一街
320006,320,桃園市,中壢區,中央西路二段
320007,320,桃園市,中壢區,中美路二段
320008,320,桃園市,中壢區,中央西路二段
320009,320,桃園市,中壢區,三民一路
320010,320,桃園市,中壢區,中觀路一段
320011,320,桃園市,中壢區,三友新村
320012,320,桃園市,中壢區,大圳路三段
320013,320,桃園市,中壢區,大莊路
320014,320,桃園市,中壢區,三芝路
320015,320,桃園市,中壢區,三光路
320016,320,桃園市,中壢區,大仁路
320017,320,桃園市,中壢區,西園路
320018,320,桃園市,中壢區,大圳路一段
320019,320,桃園市,中壢區,水尾
320020,320,桃園市,中壢區,下內壢
320021,320,桃園市,中壢區,中華路二段
320022,320,桃園市,中壢區,文林街
320023,320,桃園市,中壢區,下興南
320024,320,桃園市,中壢區,自強四路
320025,320,桃園市,中壢區,上內壢
320026,320,桃園市,中壢區,中華市場
320027,320,桃園市,中壢區,仁愛路
320028,320,桃園市,中壢區,中華路一段
320029,320,桃園市,中壢區,中福路
320030,320,桃園市,中壢區,文化路
320031,320,桃園市,中壢區,永福路
320032,320,桃園市,中壢區,永強街
320033,320,桃園市,中壢區,榮民路
320034,320,桃園市,中壢區,永福路
320035,320,桃園市,中壢區,仁美
320036,320,桃園市,中壢區,仁美
320037,320,桃園市,中壢區,仁美
320038,320,桃園市,中壢區,中山東路三段
320039,320,桃園市,中壢區,中山東路二段
320040,320,桃園市,中壢區,仁美
320041,320,桃園市,中壢區,力行北街
320042,320,桃園市,中壢區,中山東路一段
320043,320,桃園市,中壢區,大勇二街
320044,320,桃園市,中壢區,八德路
320045,320,桃園市,中壢區,七和一街
320046,320,桃園市,中壢區,仁福一街
320047,320,桃園市,中壢區,大圳路三段
320048,320,桃園市,中壢區,甘肅一街
320049,320,桃園市,中壢區,五華街
320050,320,桃園市,中壢區,後寮
320051,320,桃園市,中壢區,中山東路三段
320052,320,桃園市,中壢區,中山東路四段
320053,320,桃園市,中壢區,中正五路
320054,320,桃園市,中壢區,游泳路慈光二十九村
320055,320,桃園市,中壢區,後寮
320056,320,桃園市,中壢區,上石頭
320057,320,桃園市,中壢區,後寮
320058,320,桃園市,中壢區,天祥一街
320059,320,桃園市,中壢區,力行街
320060,320,桃園市,中壢區,大安街
320061,320,桃園市,中壢區,下石頭
320062,320,桃園市,中壢區,元生一街
320063,320,桃園市,中壢區,陸光五村
320064,320,桃園市,中壢區,中寮街
320065,320,桃園市,中壢區,月眉
320066,320,桃園市,中壢區,三民路一段
320067,320,桃園市,中壢區,山佳一路
320068,320,桃園市,中壢區,中福路
320069,320,桃園市,中壢區,上內壢
320070,320,桃園市,中壢區,中華路一段
320071,320,桃園市,中壢區,大智街
320072,320,桃園市,中壢區,中北路二段
320073,320,桃園市,中壢區,中山東路三段
320075,320,桃園市,中壢區,中園路二段
320085,320,桃園市,中壢區,中華路一段
320214,320,桃園市,中壢區,溪洲街
320215,320,桃園市,中壢區,環北路
320216,320,桃園市,中壢區,中山東路三段
320314,320,桃園市,中壢區,中北路
320315,320,桃園市,中壢區,遠東路
320316,320,桃園市,中壢區,龍東路
320317,320,桃園市,中壢區,中大路
320321,320,桃園市,中壢區,成章四街
320511,320,桃園市,中壢區,九和二街
320553,320,桃園市,中壢區,自立五街
320559,320,桃園市,中壢區,榮安一街
320560,320,桃園市,中壢區,榮安一街
320576,320,桃園市,中壢區,中央西路二段
320579,320,桃園市,中壢區,仁德七街
320615,320,桃園市,中壢區,長春路
320675,320,桃園市,中壢區,三光路
320676,320,桃園市,中壢區,中山路
320677,320,桃園市,中壢區,元生三街
320678,320,桃園市,中壢區,中山東路三段
320679,320,桃園市,中壢區,仁福三街
320680,320,桃園市,中壢區,中山東路一段
320681,320,桃園市,中壢區,永福路
320685,320,桃園市,中壢區,九和一街
324001,324,桃園市,平鎮區,中原路
324002,324,桃園市,平鎮區,中豐路
324003,324,桃園市,平鎮區,中豐路
324004,324,桃園市,平鎮區,吉祥街
324005,324,桃園市,平鎮區,平安南街
324006,324,桃園市,平鎮區,光復路
324007,324,桃園市,平鎮區,民族路
324008,324,桃園市,平鎮區,民族路二段
324009,324,桃園市,平鎮區,復旦路二段
324010,324,桃園市,平鎮區,文化街
324011,324,桃園市,平鎮區,中央路
324012,324,桃園市,平鎮區,平德路
324013,324,桃園市,平鎮區,大昌路
324014,324,桃園市,平鎮區,南平路二段
324015,324,桃園市,平鎮區,北勢
324016,324,桃園市,平鎮區,中豐路
324017,324,桃園市,平鎮區,中豐路
324018,324,桃園市,平鎮區,上海路
324019,324,桃園市,平鎮區,工業一路
324020,324,桃園市,平鎮區,中庸路一段
324021,324,桃園市,平鎮區,麻園街
324022,324,桃園市,平鎮區,山福路
324023,324,桃園市,平鎮區,三興路
324024,324,桃園市,平鎮區,大仁街
324025,324,桃園市,平鎮區,平東路
324026,324,桃園市,平鎮區,中興路九龍段
324027,324,桃園市,平鎮區,平等路
324028,324,桃園市,平鎮區,中山路
324029,324,桃園市,平鎮區,圳南路
324030,324,桃園市,平鎮區,金山街
324031,324,桃園市,平鎮區,大勇街
324032,324,桃園市,平鎮區,中豐路山頂段
324033,324,桃園市,平鎮區,平東路
324034,324,桃園市,平鎮區,中豐路山頂段
324035,324,桃園市,平鎮區,三和路
324036,324,桃園市,平鎮區,中央路
324037,324,桃園市,平鎮區,大興街
324038,324,桃園市,平鎮區,貿西路
324039,324,桃園市,平鎮區,快速路三段
324201,324,桃園市,平鎮區,振興路
324403,324,桃園市,平鎮區,工業一路
324602,324,桃園市,平鎮區,延平路二段
324603,324,桃園市,平鎮區,中豐路
324604,324,桃園市,平鎮區,振興西路
324605,324,桃園市,平鎮區,平安南街
324606,324,桃園市,平鎮區,育達路
324607,324,桃園市,平鎮區,忠孝路
324608,324,桃園市,平鎮區,民族路二段
324609,324,桃園市,平鎮區,復旦路二段
324610,324,桃園市,平鎮區,文化街
324611,324,桃園市,平鎮區,新富一街
324613,324,桃園市,平鎮區,延平路二段
324615,324,桃園市,平鎮區,環南路三段
324618,324,桃園市,平鎮區,上海路
324621,324,桃園市,平鎮區,中豐路
324625,324,桃園市,平鎮區,平東路
324631,324,桃園市,平鎮區,文化街
325001,325,桃園市,龍潭區,干城路
325002,325,桃園市,龍潭區,八張犁
325003,325,桃園市,龍潭區,大北坑
325004,325,桃園市,龍潭區,十股路
325005,325,桃園市,龍潭區,三角林
325006,325,桃園市,龍潭區,八德路
325007,325,桃園市,龍潭區,二坪路
325008,325,桃園市,龍潭區,九座寮
325009,325,桃園市,龍潭區,九座寮
325010,325,桃園市,龍潭區,工二路
325011,325,桃園市,龍潭區,九座寮
325012,325,桃園市,龍潭區,中正路
325013,325,桃園市,龍潭區,烏林
325014,325,桃園市,龍潭區,大順路
325015,325,桃園市,龍潭區,中興路
325016,325,桃園市,龍潭區,中原路三段
325017,325,桃園市,龍潭區,大湖底
325018,325,桃園市,龍潭區,十一分
325019,325,桃園市,龍潭區,工二路
325020,325,桃園市,龍潭區,工一路
325021,325,桃園市,龍潭區,中原路一段
325022,325,桃園市,龍潭區,大昌路一段
325023,325,桃園市,龍潭區,三角林
325024,325,桃園市,龍潭區,中原路一段
325025,325,桃園市,龍潭區,工一路
325026,325,桃園市,龍潭區,中興路
325027,325,桃園市,龍潭區,天行新村
325028,325,桃園市,龍潭區,大同路
325201,325,桃園市,龍潭區,中正路三林段
